order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
1119,427,368,72,480.92,4263.66,2020-10-03,80 Fairfield Park,Apple Pay,pending
1120,481,475,21,582.27,3938.46,2022-01-22,80 Continental Road,PayPal,shipped
1121,412,59,21,510.24,386.78,2020-10-20,418 Coleman Street,PayPal,processing
1122,75,877,91,518.93,262.9,2020-08-13,9 Anniversary Court,PayPal,shipped
1123,419,397,39,722.58,4610.65,2021-02-22,962 Bonner Avenue,credit card,shipped
1124,163,645,95,35.0,337.55,2022-02-04,52 Norway Maple Place,credit card,delivered
1125,248,919,2,587.05,5202.22,2022-08-03,22 Fallview Place,Apple Pay,delivered
1126,870,772,57,244.59,917.23,2020-07-10,4 Kenwood Hill,Apple Pay,delivered
1127,87,558,40,527.19,7330.41,2020-05-15,074 Farmco Point,Apple Pay,pending
1128,562,293,54,465.0,9442.24,2020-07-30,5620 Atwood Trail,credit card,shipped
1129,756,49,13,321.8,6853.69,2022-05-13,3960 Cherokee Lane,PayPal,pending
1130,420,760,59,83.87,7100.66,2020-07-08,4408 5th Pass,PayPal,pending
1131,929,178,22,118.21,1750.47,2022-01-10,718 Clove Circle,Apple Pay,delivered
1132,665,666,3,894.59,759.3,2020-03-04,23 Debs Court,credit card,processing
1133,550,150,67,721.49,8610.58,2020-02-16,642 Brickson Park Hill,Apple Pay,pending
1134,556,22,11,711.92,2932.22,2020-09-26,9 Hintze Court,PayPal,delivered
1135,205,453,42,500.2,4353.84,2021-07-23,21889 Hoffman Junction,credit card,pending
1136,940,826,68,801.96,6376.31,2020-08-30,95888 Ridge Oak Pass,Apple Pay,pending
1137,999,154,18,106.79,662.8,2021-12-05,7490 Jackson Center,Apple Pay,delivered
1138,632,367,85,894.71,7583.12,2021-10-27,16688 Lawn Alley,Apple Pay,pending
1139,133,190,56,413.01,5380.19,2020-02-20,9894 Elka Circle,credit card,shipped
1140,238,973,26,251.05,8970.54,2020-05-14,84 Carioca Crossing,PayPal,delivered
1141,286,219,85,321.77,6553.55,2022-07-14,0460 2nd Drive,PayPal,delivered
1142,416,945,77,621.4,8064.19,2020-04-18,31650 Melby Parkway,Apple Pay,shipped
1143,395,936,69,599.23,7450.66,2021-01-24,6537 Maple Junction,credit card,delivered
1144,882,856,42,504.89,1293.53,2021-06-21,32 Alpine Street,PayPal,delivered
1145,733,833,42,279.5,3505.15,2022-03-18,1 Truax Terrace,Apple Pay,pending
1146,184,365,3,522.63,6813.07,2021-06-26,42 Hauk Circle,PayPal,pending
1147,793,921,100,539.91,8976.47,2021-02-01,78 Texas Street,PayPal,pending
1148,389,596,27,107.33,120.14,2020-01-25,90 Schiller Circle,credit card,delivered
1149,71,618,10,193.28,5271.71,2022-08-06,64781 Schlimgen Alley,credit card,delivered
1150,42,613,22,226.71,7012.27,2021-11-02,42 Dryden Court,credit card,delivered
1151,137,866,96,209.03,8182.46,2021-09-09,7820 Pennsylvania Plaza,PayPal,pending
1152,12,331,46,415.93,3508.92,2021-11-19,435 Moose Lane,PayPal,shipped
1153,262,422,94,606.05,5207.42,2020-07-12,69 Victoria Parkway,PayPal,shipped
1154,835,244,79,773.57,4913.82,2020-09-10,0827 Birchwood Crossing,PayPal,pending
1155,862,108,19,301.93,3456.79,2021-08-17,92800 Waubesa Terrace,credit card,shipped
1156,162,152,93,915.4,1144.92,2021-11-28,10 Roxbury Way,Apple Pay,delivered
1157,780,871,19,242.4,625.65,2021-06-17,83 Tomscot Trail,Apple Pay,pending
1158,675,220,11,494.08,167.77,2022-07-05,0 Charing Cross Lane,credit card,shipped
1159,970,935,58,790.74,7466.19,2020-09-30,39 Haas Road,PayPal,processing
1160,382,954,85,965.85,6832.8,2020-01-06,949 Emmet Drive,Apple Pay,processing
1161,606,132,97,756.22,9753.72,2021-10-02,8 Shasta Park,PayPal,processing
1162,919,464,95,551.0,2481.37,2020-10-12,1455 Hauk Plaza,PayPal,pending
1163,358,114,72,387.81,4522.26,2022-10-31,422 Golf Center,credit card,delivered
1164,152,402,90,893.82,1689.69,2022-11-14,93 Buhler Center,PayPal,delivered
1165,232,503,53,771.33,1568.07,2021-09-25,50239 Fremont Hill,credit card,delivered
1166,853,729,87,246.25,6654.63,2022-05-24,0 Hoffman Parkway,credit card,shipped
1167,833,798,92,850.51,9714.1,2021-10-06,3828 Harbort Place,PayPal,shipped
1168,777,983,26,788.69,1481.68,2021-11-15,4 Onsgard Court,credit card,shipped
1169,220,326,97,336.37,2419.29,2021-01-14,5 Kenwood Place,credit card,delivered
1170,332,778,77,208.77,7789.51,2021-12-17,0066 Schmedeman Avenue,PayPal,pending
1171,479,41,64,97.29,1339.64,2021-03-02,77 Veith Drive,credit card,processing
1172,600,81,2,449.3,1047.8,2022-09-16,1648 Lerdahl Plaza,PayPal,pending
1173,132,571,7,156.44,106.78,2022-10-28,944 Mendota Pass,Apple Pay,pending
1174,279,153,62,276.56,2422.62,2022-11-11,1831 Esch Way,PayPal,processing
1175,436,672,59,945.03,1390.85,2021-02-03,72074 Pawling Drive,credit card,delivered
1176,13,972,14,730.68,5856.71,2020-05-22,8470 Carberry Place,PayPal,processing
1177,140,662,96,190.6,9428.56,2020-08-26,45816 Heath Junction,Apple Pay,processing
1178,598,461,87,710.53,8686.3,2022-10-11,5864 Haas Plaza,PayPal,delivered
1179,449,517,77,121.81,4922.88,2020-06-19,051 Bashford Park,Apple Pay,pending
1180,834,700,66,141.37,1236.33,2022-02-17,44 Manley Street,credit card,pending
1181,796,639,100,884.28,9950.99,2021-05-27,4 Columbus Street,PayPal,pending
1182,321,273,86,416.33,9882.34,2021-12-26,507 Eastwood Hill,credit card,pending
1183,729,133,16,902.46,5112.05,2021-03-27,50 Hanson Street,Apple Pay,delivered
1184,870,68,6,623.19,3818.57,2020-05-27,11366 Bluejay Hill,Apple Pay,pending
1185,554,774,37,938.64,6265.98,2021-03-30,900 Armistice Park,PayPal,delivered
1186,920,779,6,708.47,8228.25,2022-02-21,08 Arrowood Court,Apple Pay,shipped
1187,782,964,12,195.54,6004.23,2021-12-14,444 Lakeland Parkway,credit card,shipped
1188,497,477,72,37.0,3148.52,2021-10-31,6 8th Lane,credit card,pending
1189,627,931,64,36.6,8069.55,2022-09-23,0 Mockingbird Avenue,Apple Pay,delivered
1190,966,946,77,733.12,8991.79,2020-07-03,50229 Maywood Parkway,Apple Pay,shipped
1191,421,924,19,108.16,4539.49,2020-07-06,209 Elgar Park,PayPal,shipped
1192,962,797,23,271.15,5016.1,2021-11-19,197 Northview Crossing,PayPal,processing
1193,766,288,42,638.85,988.59,2022-08-27,65410 Moland Trail,Apple Pay,delivered
1194,397,708,61,452.04,1733.9,2021-05-07,3 Mallard Plaza,Apple Pay,delivered
1195,156,180,83,250.3,1331.09,2020-08-14,82 Homewood Pass,Apple Pay,delivered
1196,702,57,22,949.99,8569.29,2022-12-05,6 Mcguire Place,PayPal,shipped
1197,313,854,93,262.54,1236.84,2022-01-20,2721 7th Alley,PayPal,shipped
1198,213,177,58,54.31,7704.47,2021-08-21,1 Scott Point,PayPal,shipped
1199,814,355,37,555.68,3259.73,2021-11-12,7 Delladonna Avenue,Apple Pay,shipped
1200,546,108,88,0.55,479.58,2022-12-23,6337 Messerschmidt Junction,Apple Pay,shipped
1201,186,730,5,102.48,8047.42,2022-12-16,9478 Lindbergh Parkway,credit card,processing
1202,177,317,73,331.55,5621.99,2022-02-16,9 Northview Way,credit card,delivered
1203,327,192,75,111.57,897.67,2021-08-07,51 Westridge Lane,Apple Pay,pending
1204,855,942,35,270.03,7774.34,2020-02-11,119 Thackeray Center,PayPal,delivered
1205,88,301,17,863.61,7910.68,2022-03-04,02 Graceland Place,Apple Pay,delivered
1206,133,269,39,352.28,5694.25,2020-05-27,084 Sunbrook Crossing,credit card,shipped
1207,994,297,11,324.14,5130.18,2021-04-11,94 Sugar Trail,credit card,delivered
1208,394,390,43,862.78,3808.16,2021-03-08,373 Commercial Crossing,credit card,shipped
1209,10,23,44,409.36,6601.8,2021-10-01,734 Reindahl Way,Apple Pay,processing
1210,415,746,96,549.98,5322.77,2021-09-28,9227 Upham Court,PayPal,processing
1211,242,188,79,778.49,4819.92,2022-03-05,34 Golf Court,PayPal,delivered
1212,955,354,21,657.29,4073.17,2021-08-11,22589 Thackeray Way,PayPal,processing
1213,923,596,90,405.04,6802.08,2021-09-15,3 Del Sol Alley,Apple Pay,processing
1214,31,697,24,108.25,2640.32,2022-01-23,117 Karstens Terrace,PayPal,processing
1215,15,916,1,267.7,4676.83,2022-08-14,08 Fairfield Lane,credit card,shipped
1216,337,887,42,614.87,1297.91,2022-11-01,5 Merry Pass,PayPal,pending
1217,226,238,25,392.59,1827.62,2022-01-25,727 Butternut Place,PayPal,delivered
1218,204,170,13,859.77,8174.12,2021-01-25,47846 Bartillon Park,Apple Pay,processing
1219,654,533,81,851.7,1659.33,2021-09-19,95 New Castle Court,PayPal,processing
1220,76,206,55,186.0,6684.91,2021-10-30,3 Warrior Avenue,credit card,shipped
1221,198,944,2,420.82,3192.12,2022-12-08,2962 Duke Trail,PayPal,pending
1222,564,975,16,61.93,6108.1,2022-10-09,28648 Arapahoe Park,credit card,pending
1223,272,305,77,505.83,1519.28,2020-03-26,252 David Road,Apple Pay,processing
1224,163,590,35,126.86,7044.92,2020-10-19,710 Forest Run Court,credit card,delivered
1225,968,921,38,982.28,9139.63,2021-05-26,8245 Sunbrook Place,credit card,delivered
1226,458,69,78,473.5,4117.12,2021-06-18,792 Westport Terrace,credit card,pending
1227,758,705,26,939.98,5449.66,2022-08-10,135 Oakridge Junction,credit card,shipped
1228,522,457,94,283.88,2089.23,2020-02-17,3453 Daystar Lane,credit card,processing
1229,873,892,34,827.98,4828.99,2020-08-23,96 Knutson Plaza,credit card,pending
1230,495,815,70,799.04,8717.01,2022-06-18,013 Hazelcrest Crossing,PayPal,pending
1231,653,853,39,872.81,7929.5,2021-12-22,9129 Forster Avenue,PayPal,processing
1232,815,622,91,244.52,1048.19,2022-01-06,43 Bellgrove Place,Apple Pay,delivered
1233,84,484,27,475.76,5219.13,2022-01-14,028 Luster Hill,credit card,shipped
1234,725,823,100,854.0,4217.96,2021-08-30,06 Meadow Valley Terrace,PayPal,processing
1235,534,689,73,356.92,3692.48,2020-04-28,25468 Thackeray Drive,Apple Pay,delivered
1236,904,735,54,115.64,2388.71,2022-01-04,589 New Castle Street,PayPal,processing
1237,111,146,65,708.24,2626.02,2022-12-17,2 Pierstorff Alley,credit card,pending
1238,169,727,73,148.29,4577.46,2021-03-05,15 Declaration Alley,credit card,processing
1239,910,313,78,104.17,852.54,2021-04-02,51 Rutledge Court,PayPal,pending
1240,525,777,64,198.45,7583.68,2022-12-09,12 Starling Street,credit card,shipped
1241,563,386,6,369.08,7769.06,2020-09-18,1 Brown Court,credit card,pending
1242,658,302,55,393.8,4545.1,2022-06-26,866 Jana Plaza,PayPal,delivered
1243,917,356,97,180.83,5272.73,2022-11-16,50767 Helena Alley,Apple Pay,processing
1244,989,584,33,849.83,690.17,2022-04-02,047 Golden Leaf Alley,Apple Pay,pending
1245,468,970,29,49.41,9471.76,2020-08-20,738 Atwood Court,credit card,pending
1246,775,157,74,882.03,5779.8,2021-07-24,825 Maywood Plaza,Apple Pay,delivered
1247,862,26,13,879.99,821.47,2022-04-28,7 Vidon Place,Apple Pay,pending
1248,154,982,74,253.92,2325.75,2021-02-22,554 Golf View Center,Apple Pay,shipped
1249,27,566,93,84.5,9708.95,2021-08-05,8 Westend Place,PayPal,pending
1250,48,359,52,393.2,4403.47,2021-04-27,0415 Anthes Place,credit card,shipped
1251,615,330,10,916.02,167.35,2022-01-06,72643 Petterle Drive,credit card,delivered
1252,390,742,74,478.41,2494.99,2020-05-24,63 Garrison Crossing,Apple Pay,processing
1253,2,89,84,928.91,7547.68,2020-07-13,4 Charing Cross Alley,Apple Pay,delivered
1254,295,231,32,958.24,5909.24,2020-04-01,7127 Lunder Circle,PayPal,delivered
1255,842,715,100,976.86,2527.93,2022-07-30,5617 Gateway Lane,PayPal,delivered
1256,818,755,85,131.88,2620.82,2022-11-02,4705 Hovde Hill,credit card,processing
1257,9,276,18,9.97,3411.9,2022-02-06,9 Sachs Circle,PayPal,processing
1258,926,52,66,430.69,2193.94,2021-11-21,8 Luster Court,PayPal,processing
1259,113,136,33,503.52,251.18,2020-09-06,031 Westridge Junction,Apple Pay,processing
1260,339,994,8,948.65,6743.95,2022-11-02,00 Debra Parkway,Apple Pay,shipped
1261,288,520,12,216.29,5278.43,2022-09-01,1059 Killdeer Parkway,Apple Pay,pending
1262,224,190,21,492.09,7616.82,2021-12-04,689 Manitowish Terrace,credit card,processing
1263,372,264,25,266.04,2863.68,2021-01-29,1 Macpherson Alley,credit card,pending
1264,353,674,10,316.49,1952.01,2022-12-18,08460 Spohn Drive,credit card,shipped
1265,380,118,99,705.29,716.59,2021-07-03,1 Sundown Way,Apple Pay,delivered
1266,667,920,37,814.97,383.72,2020-07-02,25179 Bunker Hill Pass,credit card,shipped
1267,620,396,6,204.7,9263.66,2021-10-27,75 Truax Crossing,PayPal,shipped
1268,664,271,70,309.31,8143.03,2021-05-14,559 Riverside Way,credit card,shipped
1269,60,163,6,24.42,5830.19,2021-04-29,0683 Lukken Plaza,PayPal,shipped
1270,58,789,1,356.11,8375.66,2020-03-06,774 Thompson Trail,credit card,delivered
1271,613,495,82,11.4,79.98,2020-12-24,52062 Stoughton Road,Apple Pay,processing
1272,195,65,6,511.11,6978.97,2021-02-21,68 Kings Circle,PayPal,delivered
1273,575,362,17,480.97,638.9,2020-06-18,68 Doe Crossing Drive,Apple Pay,shipped
1274,208,340,77,319.74,2441.84,2021-01-26,2347 Kim Place,credit card,shipped
1275,131,99,57,483.63,9863.05,2022-07-27,0488 School Pass,PayPal,processing
1276,483,765,45,350.91,4928.8,2021-02-15,85 Dakota Court,PayPal,processing
1277,500,544,94,913.8,2115.27,2020-02-12,77 Dovetail Point,PayPal,pending
1278,750,123,33,689.41,5406.76,2020-04-15,021 Dottie Way,credit card,shipped
1279,151,860,3,741.2,7706.17,2020-05-11,26355 Ridgeway Road,credit card,shipped
1280,505,13,13,184.6,1280.34,2021-07-31,36 Esker Road,credit card,processing
1281,53,114,62,435.29,7223.59,2022-04-29,38934 Carey Court,PayPal,shipped
1282,710,559,63,68.54,4340.85,2022-06-26,82413 Eagan Pass,Apple Pay,pending
1283,245,310,83,131.09,4958.61,2022-11-25,0488 Sullivan Way,PayPal,pending
1284,383,517,1,415.55,3946.97,2022-01-08,446 Monica Street,PayPal,pending
1285,893,104,90,698.56,5651.19,2021-11-21,608 Forest Run Lane,PayPal,shipped
1286,493,478,9,704.41,2095.47,2020-10-30,49466 Roth Pass,PayPal,delivered
1287,597,18,45,97.46,2079.04,2022-07-07,3 Walton Terrace,PayPal,pending
1288,72,503,46,836.19,2092.5,2021-11-25,93 Mandrake Center,Apple Pay,delivered
1289,173,122,38,697.17,560.46,2020-09-02,385 Shoshone Parkway,Apple Pay,delivered
1290,85,998,1,43.47,6696.4,2021-06-10,0 Sutherland Alley,PayPal,shipped
1291,178,244,69,454.0,632.04,2020-08-12,172 Shasta Trail,Apple Pay,delivered
1292,426,792,48,277.35,6505.2,2020-06-10,45 Thompson Hill,PayPal,shipped
1293,953,621,37,950.51,2460.7,2021-10-19,9739 Mayfield Crossing,PayPal,shipped
1294,835,990,31,554.65,6190.53,2020-12-28,977 Monterey Street,PayPal,delivered
1295,686,592,42,846.32,3985.48,2022-07-07,907 Judy Junction,Apple Pay,processing
1296,467,189,9,651.86,9696.24,2020-02-22,49 International Place,credit card,processing
1297,987,645,46,321.82,9030.07,2021-08-03,54952 3rd Avenue,PayPal,shipped
1298,298,709,65,815.31,928.02,2021-10-03,691 Southridge Avenue,Apple Pay,pending
1299,521,884,13,923.58,8014.29,2022-04-02,39514 Arrowood Circle,credit card,shipped
1300,441,825,4,788.5,4965.31,2021-05-20,640 Jenna Alley,Apple Pay,shipped
1301,861,837,71,482.85,8545.77,2020-06-10,74908 Prairie Rose Plaza,credit card,shipped
1302,300,393,4,208.75,1825.05,2022-02-24,4356 Huxley Plaza,PayPal,delivered
1303,239,422,23,499.94,8940.72,2022-11-26,9701 Muir Road,credit card,delivered
1304,853,82,76,383.5,2330.2,2020-02-25,52 Village Trail,Apple Pay,processing
1305,997,468,78,196.37,7363.73,2022-10-10,1 Harper Terrace,Apple Pay,processing
1306,384,668,65,284.38,3989.82,2022-12-02,89 Bunker Hill Place,PayPal,processing
1307,712,201,88,95.72,7404.71,2021-12-06,8254 Delaware Place,credit card,shipped
1308,457,399,79,172.74,8801.01,2022-11-29,5002 Rowland Pass,Apple Pay,processing
1309,7,687,17,220.18,7384.62,2020-04-28,64447 Village Green Way,credit card,delivered
1310,190,257,1,526.12,8592.46,2020-08-05,90338 Harper Lane,PayPal,shipped
1311,22,573,26,549.73,9671.49,2021-04-23,63 Dawn Alley,credit card,processing
1312,293,401,62,812.14,3486.89,2022-01-02,7 Schlimgen Terrace,credit card,processing
1313,429,898,81,751.73,4087.94,2022-07-02,08 Weeping Birch Street,Apple Pay,shipped
1314,69,72,87,213.5,5179.23,2021-01-10,67309 Golf Course Way,PayPal,pending
1315,866,882,59,249.33,7995.2,2022-09-16,07043 Vahlen Point,Apple Pay,pending
1316,451,466,58,672.07,9032.69,2020-01-18,3757 Straubel Park,PayPal,pending
1317,777,350,92,700.9,5490.15,2022-06-04,17 Esker Plaza,PayPal,processing
1318,232,27,75,915.36,4817.99,2022-09-23,31781 Westridge Center,credit card,shipped
1319,117,216,29,20.8,9472.28,2020-04-11,262 Hansons Road,credit card,delivered
1320,333,60,70,713.33,571.42,2021-04-15,845 Bunker Hill Pass,PayPal,processing
1321,901,875,90,278.63,146.57,2021-05-22,9 Marquette Road,Apple Pay,delivered
1322,471,166,20,22.02,9746.45,2020-09-16,262 Hollow Ridge Crossing,credit card,delivered
1323,301,849,18,189.74,3886.05,2020-05-30,1 Lighthouse Bay Point,PayPal,shipped
1324,391,142,88,801.59,5924.61,2021-02-23,317 Caliangt Place,PayPal,delivered
1325,974,930,64,365.53,154.85,2021-03-18,027 Everett Hill,Apple Pay,delivered
1326,781,556,98,268.7,3986.0,2021-03-14,67250 Victoria Hill,credit card,pending
1327,672,400,91,492.56,8660.49,2020-10-17,1 Scofield Pass,PayPal,delivered
1328,104,377,16,438.7,9852.03,2021-10-26,075 Novick Center,PayPal,processing
1329,723,307,54,98.1,17.93,2021-04-03,92745 Division Place,PayPal,processing
1330,961,567,74,908.45,8135.61,2020-10-27,74 Grasskamp Street,Apple Pay,processing
1331,619,894,17,305.55,1777.99,2022-05-15,30802 West Pass,credit card,delivered
1332,241,769,42,931.76,5238.34,2021-08-07,2302 High Crossing Pass,credit card,pending
1333,343,25,19,838.72,4138.47,2020-05-13,07820 Weeping Birch Place,PayPal,processing
1334,749,572,50,328.41,7270.81,2021-07-26,14169 Evergreen Hill,PayPal,processing
1335,581,526,68,26.6,3432.22,2021-03-14,57167 Cherokee Center,PayPal,processing
1336,927,704,72,421.85,4073.68,2021-03-19,5 Bonner Avenue,Apple Pay,pending
1337,312,100,87,472.88,4892.42,2020-07-05,67 Crowley Street,credit card,processing
1338,423,423,99,30.39,4381.91,2020-06-16,34023 Harper Hill,PayPal,pending
1339,697,846,87,743.36,6247.74,2020-05-27,51 Lerdahl Court,credit card,pending
1340,181,627,50,273.55,4139.7,2021-06-01,3 Laurel Place,Apple Pay,processing
1341,763,247,4,705.15,5107.92,2020-07-11,7 Lillian Place,Apple Pay,delivered
1342,900,871,37,251.04,9507.66,2021-01-24,27 Arizona Terrace,Apple Pay,processing
1343,364,728,89,843.82,5443.82,2021-10-15,2115 Warrior Terrace,Apple Pay,pending
1344,694,673,65,865.08,4130.44,2022-03-05,3 Melody Trail,PayPal,shipped
1345,125,225,24,912.06,5542.91,2020-03-13,3 Thompson Hill,credit card,processing
1346,289,98,91,390.61,3227.23,2022-07-22,7817 Golf Road,Apple Pay,shipped
1347,395,94,4,431.48,6541.54,2020-12-05,5 Green Ridge Lane,PayPal,delivered
1348,260,749,50,992.11,5642.65,2021-12-07,92086 Elgar Hill,credit card,processing
1349,811,883,96,392.15,147.58,2021-07-30,8 Shasta Point,PayPal,shipped
1350,802,600,33,430.67,9244.83,2021-06-06,6182 Gateway Place,PayPal,shipped
1351,378,245,7,475.03,5548.55,2021-12-19,118 Carpenter Center,PayPal,shipped
1352,361,252,91,833.08,2560.67,2020-05-30,954 Sunbrook Plaza,Apple Pay,pending
1353,228,630,16,822.24,1238.0,2020-08-06,52 Fremont Center,PayPal,delivered
1354,566,756,12,219.69,6092.55,2020-07-26,221 Shoshone Drive,Apple Pay,pending
1355,578,877,88,271.77,2561.68,2020-05-04,74 Sunfield Plaza,PayPal,delivered
1356,970,659,90,306.93,379.49,2021-08-11,175 Hoepker Circle,credit card,delivered
1357,747,230,87,468.1,1302.72,2021-12-13,07347 Bunting Place,credit card,pending
1358,399,594,49,423.13,8444.97,2020-09-28,7 8th Road,PayPal,pending
1359,13,30,58,146.83,3095.69,2022-03-24,337 Forest Run Trail,credit card,processing
1360,246,21,92,258.89,5563.94,2021-09-20,5701 Stuart Plaza,credit card,delivered
1361,199,980,77,351.85,2357.37,2021-08-24,26 Warrior Trail,PayPal,delivered
1362,376,105,15,723.56,6948.21,2021-04-30,814 Southridge Avenue,credit card,delivered
1363,188,405,95,878.3,9622.62,2020-03-15,7 Pearson Street,credit card,processing
1364,428,740,26,841.51,5768.42,2020-12-16,9209 Roxbury Trail,Apple Pay,delivered
1365,418,154,64,488.54,4349.83,2021-06-27,53904 Glendale Way,Apple Pay,delivered
1366,778,750,27,373.31,2309.36,2020-10-05,18919 International Avenue,PayPal,shipped
1367,949,497,11,439.88,9172.89,2020-03-21,423 Brickson Park Street,PayPal,shipped
1368,611,449,94,147.36,223.81,2022-06-15,04 Tomscot Road,credit card,processing
1369,670,395,96,0.65,1203.53,2020-11-17,9 Arapahoe Drive,credit card,delivered
1370,841,947,62,538.59,5576.98,2020-09-01,7721 Boyd Trail,PayPal,delivered
1371,19,47,50,125.37,2695.26,2021-10-04,04209 Little Fleur Hill,credit card,pending
1372,263,55,57,809.49,9356.61,2020-04-19,4739 Montana Circle,credit card,delivered
1373,240,182,54,748.33,8441.05,2020-05-26,25452 Pennsylvania Plaza,Apple Pay,shipped
